id,document_id,session_id,chunk_index,text
254,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,128,"British had committed to bomb Germany if
it attacked Poland, but did not do so
except for one raid on the base of
Wilhelmshaven. The French, who
committed to attacking Germany in the
west, had no intention of doing so.""
72. Beevor 2012 , p. 32; Dear & Foot 2001 ,
pp. 248–249 ; Roskill 1954 , p. 64.
73. ""Battle of the Atlantic""  (https://www .history .
co.uk/history-of-ww2/battle-of-the-atlantic) .
Sky HIST ORY TV channel . Archived  (http
s://web.archive.org/web/20220520073745/
https://www .history .co.uk/history-of-ww2/ba
ttle-of-the-atlantic)  from the original on 20
May 2022 . Retrieved 11 July  2022 .
74. Zaloga 2002 , pp. 80, 83.
75. Ginsburgs, George (1958). ""A  Case Study
in the Soviet Use of International Law:
Eastern Poland in 1939"". The American
Journal of International Law . 52 (1): 69–84.
doi:10.2307/2195670  (https://doi.org/10.23
07%2F2195670) . JSTOR 2195670  (https://
www .jstor .org/stable/2195670) .
S2CID  146904066  (https://api.semanticsch"
255,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,129,"07%2F2195670) . JSTOR 2195670  (https://
www .jstor .org/stable/2195670) .
S2CID  146904066  (https://api.semanticsch
olar.org/CorpusID:146904066) .
76. Hempel 2005 , p. 24.
77. Zaloga 2002 , pp. 88–89.
78. ""Major international events of 1939, with
explanation""  (https://www .ibiblio.org/pha/ev
ents/1939.html) . Ibiblio.org. Archived  (http
s://web.archive.org/web/20130310103815/
https://www .ibiblio.org/pha/events/1939.ht
ml) from the original on 10 March 2013 .
Retrieved 9 May  2013 .
79. Nuremberg Documents C-62/GB86, a
directive from Hitler in October 1939 which
concludes: ""The attack [on France] is to be
launched this Autumn if conditions are at
all possible.""
80. Liddell Hart 1977 , pp. 39–40.
81. Bullock 1990 , pp. 563–564, 566, 568–569,
574–575 (1983 ed.).
82. Deighton, Len  (1979). Blitzkrieg: From the
Rise of Hitler to the Fall of Dunkirk .
Jonathan Cape. pp.  186– 187. ISBN  978-0-
2240-1648-3 . Deighton states that ""the
offensive was postponed twenty-nine times"
256,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,130,"Jonathan Cape. pp.  186– 187. ISBN  978-0-
2240-1648-3 . Deighton states that ""the
offensive was postponed twenty-nine times
before it finally took place.""
83. Smith et al. 2002 , p. 24.
84. Bilinsky 1999 , p. 9.
85. Murray & Millett 2001 , pp. 55–56.
86. Spring 1986 , pp. 207–226.
87. van Dyke, Carl (1997). The Soviet Invasion
of Finland . Portland, Oregon: Frank Cass
Publishers. p.  71. ISBN  978-0-7146-4753-
1.
88. Hanhimäki 1997 , p. 12.
89. Dear & Foot 2001 , pp. 745, 975.
90. Haynes, Rebecca (2000). Romanian policy
towards Germany , 1936–40  (https://books.
google.com/books?id=b_I-AQAAIAAJ) .
Palgrave Macmillan . p. 205. ISBN  978-0-
3122-3260-3 . Archived  (https://web.archiv
e.org/web/20230307201243/https://books.
google.com/books?id=b_I-AQAAIAAJ)
from the original on 7 March 2023 .
Retrieved 3 February  2022 .
91. Deletant, pp. 48–51, 66; Grif fin (1993), p.
126; Ornea, pp. 325–327
92. Ferguson 2006 , pp. 367, 376, 379, 417.
93. Snyder 2010 , pp. 118ff."
257,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,131,"91. Deletant, pp. 48–51, 66; Grif fin (1993), p.
126; Ornea, pp. 325–327
92. Ferguson 2006 , pp. 367, 376, 379, 417.
93. Snyder 2010 , pp. 118ff.
94. Koch 1983 , pp. 912–914, 917–920.
95. Roberts 2006 , p. 56.
96. Roberts 2006 , p. 59.
97. Murray & Millett 2001 , pp. 57–63 .
98. Commager 2004 , p. 9.
99. Reynolds 2006 , p. 76.
100. Evans 2008 , pp. 122–123.
101. Keegan 1997 , pp. 59–60.
102. Regan 2004 , p. 152.
103. Liddell Hart 1977 , p. 48.
104. Keegan 1997 , pp. 66–67.
105. Overy & Wheatcroft 1999 , p. 207.
106. Umbreit 1991 , p. 311.
107. Brown 2004 , p. 198.
108. Keegan 1997 , p. 72 (https://books.google.c
om/books?id=TF8kcx9hT ssC&pg=P A72) .
109. Murray 1983 , The Battle of Britain  (https://
www .ibiblio.org/hyperwar/AAF/AAF-Luftwaf
fe/AAF-Luftwaf fe-2.html#cn70) .
110. Dear & Foot 2001 , pp. 108–109.111. Goldstein 2004 , p. 35
112. Steury 1987 , p. 209; Zetterling &
Tamelander 2009 , p. 282.
113. Overy & Wheatcroft 1999 , pp. 328–330.
114. Maingot 1994 , p. 52."
258,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,132,"112. Steury 1987 , p. 209; Zetterling &
Tamelander 2009 , p. 282.
113. Overy & Wheatcroft 1999 , pp. 328–330.
114. Maingot 1994 , p. 52.
115. ""The United States: Isolation-Intervention""
(https://web.archive.org/web/20260407071
223/https://encyclopedia.ushmm.org/conte
nt/en/article/the-united-states-isolation-inte
rvention) . Holocaust Encyclopedia .
Archived from the original  (https://encyclop
edia.ushmm.org/content/en/article/the-unit
ed-states-isolation-intervention)  on 7 April
2026 . Retrieved 7 April 2026 . ""Public
opinion polls between 1939–1941
consistently showed that Americans did
not favor declaring preemptive war on
Germany ...""
116. ""Major international events of 1940, with
explanation""  (https://www .ibiblio.org/pha/ev
ents/1940.html) . Ibiblio.org. Archived  (http
s://web.archive.org/web/20130525060313/
https://www .ibiblio.org/pha/events/1940.ht
ml) from the original on 25 May 2013.
117. Skinner W atson, Mark. ""Coordination With"
259,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,133,"https://www .ibiblio.org/pha/events/1940.ht
ml) from the original on 25 May 2013.
117. Skinner W atson, Mark. ""Coordination With
Britain""  (https://www .ibiblio.org/hyperwar/U
SA/USA-WD-Plans/USA-WD-Plans-12.htm
l). US Army in WWII – Chief of Staff:
Prewar Plans and Operations . Archived  (ht
tps://web.archive.org/web/2013043000154
9/https://www .ibiblio.org/hyperwar/USA/US
A-WD-Plans/USA-WD-Plans-12.html)  from
the original on 30 April 2013 . Retrieved
13 May  2013 .
118. Bilhartz & Elliott 2007 , p. 179.
119. Dear & Foot 2001 , p. 877.
120. Dear & Foot 2001 , pp. 745–746.
121. Clogg 2002 , p. 118.
122. Evans 2008 , pp. 146, 152 ; US Army 1986 ,
pp. 4–6 (https://web.archive.org/web/2025
0123181 154/https://www .history .army .mil/b
ooks/wwii/balkan/20_260_1.htm)
123. Jowett 2001 , pp. 9–10.
124. Jackson 2006 , p. 106.
125. Laurier 2001 , pp. 7–8.
126. Murray & Millett 2001 , pp. 263–276.
127. Beevor 2012 , pp. 224–228.
128. Gilbert 1989 , pp. 174–175.
129. Gilbert 1989 , pp. 184–187."
260,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,134,"126. Murray & Millett 2001 , pp. 263–276.
127. Beevor 2012 , pp. 224–228.
128. Gilbert 1989 , pp. 174–175.
129. Gilbert 1989 , pp. 184–187.
130. Beevor 2012 , pp. 421–425.
131. Gilbert 1989 , pp. 208, 575, 604.
132. Watson 2003 , p. 80.
133. Morrisey , Will (2019). ""What Churchill and
De Gaulle learned from the Great W ar"".
Winston Churchill . Routledge. pp.  119–
126. doi:10.4324/9780429027642-6  (http
s://doi.org/10.4324%2F9780429027642-6) .
ISBN  978-0-4290-2764-2 .
S2CID  189257503  (https://api.semanticsch
olar.org/CorpusID:189257503) .
134. Garver 1988 , p. 114.
135. Weinberg 2005 , p. 195.
136. Murray 1983 , p. 69 (https://www .ibiblio.org/
hyperwar/AAF/AAF-Luftwaf fe/AAF-Luftwaf f
e-3.html) .
137. Förster 1998 , p. 26.
138. Förster 1998 , pp. 38–42 .
139. Shirer 1990 , pp. 810–812.
140. Klooz, Marle; Wiley , Evelyn (1944). Events
leading up to World W ar II – Chronological
History  (https://www .ibiblio.org/pha/event
s). 78th Congress, 2d Session – House"
261,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,135,"leading up to World W ar II – Chronological
History  (https://www .ibiblio.org/pha/event
s). 78th Congress, 2d Session – House
Document N. 541. Director: Humphrey ,
Richard A. W ashington, DC: US
Government Printing Of fice. pp. 267–312
(1941  (https://www .ibiblio.org/pha/events/1
941.html) ). Archived  (https://web.archive.or
g/web/201312141 13907/https://www .ibibli
o.org/pha/events)  from the original on 14
December 2013 . Retrieved 9 May  2013 .
141. Sella 1978 , p. 555.
142. Kershaw 2007 , pp. 66–69.
143. Steinberg 1995 .
144. Hauner 1978 .
145. Roberts 1995 .
146. Snyder 2010 , pp. 176–180.
147. Wilt 1981 .
148. Erickson 2003 , pp. 114–137.
149. Glantz 2001 , p. 9.
150. Farrell 1993 .
151. Keeble 1990 , p. 29.
152. Beevor 2012 , p. 220.
153. Bueno de Mesquita et al. 2003 , p. 425.
154. Kleinfeld 1983 .
155. Jukes 2001 , p. 113.156. Glantz 2001 , p. 26: ""By 1 November [the
Wehrmacht] had lost fully 20% of its
committed strength (686,000 men), up to"
262,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,136,"155. Jukes 2001 , p. 113.156. Glantz 2001 , p. 26: ""By 1 November [the
Wehrmacht] had lost fully 20% of its
committed strength (686,000 men), up to
2/3 of its ½  million motor vehicles, and 65
percent of its tanks. The German Army
High Command (OKH) rated its 136
divisions as equivalent to 83 full-strength
divisions.""
157. Reinhardt 1992 , p. 227.
158. Milward 1964 .
159. Rotundo 1986 .
160. Glantz 2001 , p. 26.
161. Deighton, Len (1993). Blood, T ears and
Folly  (https://archive.org/details/bloodtearsf
ollyo0000deig_v3m3) . London: Pimlico.
p. 479 (https://archive.org/details/bloodtear
sfollyo0000deig_v3m3/page/479) .
ISBN  978-0-7126-6226-0 .
162. Beevor 1998 , pp. 41–42 ; Evans 2008 ,
pp. 213–214 , notes that ""Zhukov had
pushed the Germans back where they had
launched Operation Typhoon two months
before.  ... Only Stalin's decision to attack
all along the front instead of concentrating
his forces in an all-out assault against the
retreating German Army Group Centre"
263,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,137,"all along the front instead of concentrating
his forces in an all-out assault against the
retreating German Army Group Centre
prevented the disaster from being even
worse.""
163. ""Peace and W ar: United States Foreign
Policy , 1931–1941""  (https://www .ibiblio.org/
pha/paw) . U.S. Department of State
Publication  (1983): 87–97. 1983. Archived
(https://web.archive.org/web/202201 14073
007/http://www .ibiblio.org/pha/paw)  from
the original on 14 January 2022 . Retrieved
17 February  2022 .
164. Maechling, Charles. Pearl Harbor: The
First Energy W ar. History Today .
December 2000
165. Jowett & Andrew 2002 , p. 14.
166. Overy & Wheatcroft 1999 , p. 289.
167. Frank 2020 , p. 161.
168. Paine, Sarah (2012). The W ars for Asia,
1911–1949 . Cambridge University Press.
p. 155.
169. Joes 2004 , p. 224.
170. Fairbank & Goldman 2006 , p. 320.
171. Hsu & Chang 1971 , p. 30.
172. Hsu & Chang 1971 , p. 33.
173. ""Japanese Policy and Strategy 1931 – July
1941""  (https://www .ibiblio.org/hyperwar/US"
264,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,138,"172. Hsu & Chang 1971 , p. 33.
173. ""Japanese Policy and Strategy 1931 – July
1941""  (https://www .ibiblio.org/hyperwar/US
A/USA-P-Strategy/Strategy-2.html) . US
Army in WWII – Strategy and Command:
The First T wo Years. pp. 45–66. Archived
(https://web.archive.org/web/20130106021
700/https://www .ibiblio.org/hyperwar/USA/
USA-P-Strategy/Strategy-2.html)  from the
original on 6 January 2013 . Retrieved
15 May  2013 .
174. Anderson 1975 , p. 201.
175. Evans & Peattie 2012 , p. 456.
176. Coox, Alvin (1985). Nomonhan: Japan
against Russia, 1939 . Stanford, California:
Stanford University Press. pp.  1046– 1049.
ISBN  978-0-8047-1835-6 .
177. ""The decision for W ar"" (https://www .ibiblio.
org/hyperwar/USA/USA-P-Strategy/Strateg
y-5.html) . US Army in WWII – Strategy ,
and Command: The First T wo Years.
pp. 113–127. Archived  (https://web.archive.
org/web/20130525064812/https://www .ibibl
io.org/hyperwar/USA/USA-P-Strategy/Strat
egy-5.html)  from the original on 25 May"
265,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,139,"org/web/20130525064812/https://www .ibibl
io.org/hyperwar/USA/USA-P-Strategy/Strat
egy-5.html)  from the original on 25 May
2013 . Retrieved 15 May  2013 .
178. ""The Showdown With Japan Aug–Dec
1941""  (https://www .ibiblio.org/hyperwar/US
A/USA-WD-Strategic1/USA-WD-Strategic1
-4.html) . US Army in WWII – Strategic
Planning for Coalition W arfare . pp. 63–96.
Archived  (https://web.archive.org/web/201
21109144920/https://www .ibiblio.org/hyper
war/USA/USA-WD-Strategic1/USA-WD-Str
ategic1-4.html)  from the original on 9
November 2012 . Retrieved 15 May  2013 .
179. Bix 2000 , pp. 399–414.
180. Kitano, Ryuichi (6 December 2021). ""Diary:
Hirohito prepared for U.S. war before Pearl
Harbor attack""  (https://www .asahi.com/ajw/
articles/14496398) . The Asahi Shimbun .
Archived  (https://web.archive.org/web/202
20417192302/https://www .asahi.com/ajw/a
rticles/14496398)  from the original on 17
April 2022 . Retrieved 8 June  2022 .
181. Fujiwara, Akira (1991). Shōwa tennō no"
266,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,140,"rticles/14496398)  from the original on 17
April 2022 . Retrieved 8 June  2022 .
181. Fujiwara, Akira (1991). Shōwa tennō no
jūgo-nen sensō . p. 126, citing Kenji
Tomita's diary .
182. Bix 2000 , pp. 417–420.
183. Bix 2000 , p. 418.184. Wetzler , Peter (1998). Hirohito and W ar:
Imperial T radition and Military Decision
Making in Prewar Japan  (https://books.goo
gle.com/books?id=BWqEkwH1KRMC&pg=
PA29) . University of Hawaiʻi Press. pp.  29,
35. ISBN  978-0-8248-1925-5 . Archived  (htt
ps://web.archive.org/web/2024031518205
3/https://books.google.com/books?id=BWq
EkwH1KRMC&pg=P A29)  from the original
on 15 March 2024 . Retrieved 15 January
2024 .
185. Bix 2000 , p. 424.
186. ""The United States Replies""  (https://web.ar
chive.org/web/20130429222741/https://ww
w.ibiblio.org/pha/pha/congress/app-d.html#
363). Pearl Harbor Archive . Archived from
the original  (http://www .ibiblio.org/pha/pha/
congress/app-d.html#363)  on 29 April
2013.
187. Painter 2012 , p. 26: ""The United States cut"
267,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,141,"the original  (http://www .ibiblio.org/pha/pha/
congress/app-d.html#363)  on 29 April
2013.
187. Painter 2012 , p. 26: ""The United States cut
off oil exports to Japan in the summer of
1941, forcing Japanese leaders to choose
between going to war to seize the oil fields
of the Netherlands East Indies or giving in
to US pressure.""
188. Wood 2007 , p. 9, listing various military
and diplomatic developments, observes
that ""the threat to Japan was not purely
economic.""
189. Lightbody 2004 , p. 125.
190. Weinberg 2005 , p. 310
191. Wood 2007 , pp. 11–12.
192. Wohlstetter 1962 , pp. 341–343.
193. Keegan, John  (1989) The Second World
War. New York: V iking. pp. 256–257.
ISBN  978-0-3995-0434-1
194. Dunn 1998 , p. 157. According to May
1955 , p. 155, Churchill stated: ""Russian
declaration of war on Japan would be
greatly to our advantage, provided, but
only provided, that Russians are confident
that will not impair their W estern Front.""
195. Adolf Hitler's Declaration of W ar against"
268,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,142,"only provided, that Russians are confident
that will not impair their W estern Front.""
195. Adolf Hitler's Declaration of W ar against
the United States  in Wikisource.
196. Klooz, Marle; Wiley , Evelyn (1944). Events
leading up to World W ar II – Chronological
History  (https://www .ibiblio.org/pha/event
s). 78th Congress, 2d Session – House
Document N. 541. Director: Humphrey ,
Richard A. W ashington, DC: US
Government Printing Of fice. p. 310 ( 1941
(https://www .ibiblio.org/pha/events/1941.ht
ml)). Archived  (https://web.archive.org/we
b/201312141 13907/https://www .ibiblio.org/
pha/events)  from the original on 14
December 2013 . Retrieved 9 May  2013 .
197. Bosworth & Maiolo 2015 , pp. 313–314.
198. Mingst & Karns 2007 , p. 22.
199. Shirer 1990 , p. 904.
200. ""The First Full Dress Debate over Strategic
Deployment. Dec 1941 – Jan 1942""  (http
s://www .ibiblio.org/hyperwar/USA/USA-WD
-Strategic1/USA-WD-Strategic1-5.html) .
US Army in WWII – Strategic Planning for"
269,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,143,"s://www .ibiblio.org/hyperwar/USA/USA-WD
-Strategic1/USA-WD-Strategic1-5.html) .
US Army in WWII – Strategic Planning for
Coalition W arfare . pp. 97–119. Archived  (ht
tps://web.archive.org/web/20121 10914503
3/https://www .ibiblio.org/hyperwar/USA/US
A-WD-Strategic1/USA-WD-Strategic1-5.ht
ml) from the original on 9 November 2012 .
Retrieved 16 May  2013 .
201. ""The Elimination of the Alternatives. Jul–
Aug 1942""  (https://www .ibiblio.org/hyperwa
r/USA/USA-WD-Strategic1/USA-WD-Strat
egic1-12.html) . US Army in WWII –
Strategic Planning for Coalition W arfare .
pp. 266– 292. Archived  (https://web.archiv
e.org/web/20130430013447/https://www .ib
iblio.org/hyperwar/USA/USA-WD-Strategic
1/USA-WD-Strategic1-12.html)  from the
original on 30 April 2013 . Retrieved
16 May  2013 .
202. ""Casablanca – Beginning of an Era:
January 1943""  (https://www .ibiblio.org/hyp
erwar/USA/USA-WD-Strategic2/USA-WD-
Strategic2-1.html) . US Army in WWII –
Strategic Planning for Coalition W arfare ."
270,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,144,"erwar/USA/USA-WD-Strategic2/USA-WD-
Strategic2-1.html) . US Army in WWII –
Strategic Planning for Coalition W arfare .
pp. 18–42. Archived  (https://web.archive.or
g/web/20130525075310/https://www .ibibli
o.org/hyperwar/USA/USA-WD-Strategic2/
USA-WD-Strategic2-1.html)  from the
original on 25 May 2013 . Retrieved 16 May
2013 .203. ""The Trident Conference – New Patterns:
May 1943""  (https://www .ibiblio.org/hyperwa
r/USA/USA-WD-Strategic2/USA-WD-Strat
egic2-6.html) . US Army in WWII –
Strategic Planning for Coalition W arfare .
pp. 126– 145. Archived  (https://web.archiv
e.org/web/20130525100621/https://www .ib
iblio.org/hyperwar/USA/USA-WD-Strategic
2/USA-WD-Strategic2-6.html)  from the
original on 25 May 2013 . Retrieved 16 May
2013 .
204. Grove 1995 , p. 362.
205. Slim 1956 , pp. 71–74.
206. Lewis 1953 , p. 529 (T able 1 1).
207. Beevor 2012 , pp. 247–267, 345.
208. Ch'i 1992 , p. 158.
209. Perez 1998 , p. 145.
210. Maddox 1992 , pp. 111–112.
211. Salecker 2001 , p. 186."
271,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,145,"207. Beevor 2012 , pp. 247–267, 345.
208. Ch'i 1992 , p. 158.
209. Perez 1998 , p. 145.
210. Maddox 1992 , pp. 111–112.
211. Salecker 2001 , p. 186.
212. Schoppa 201 1, p. 28.
213. Chevrier & Chomiczewski & Garrigue 2004
(https://books.google.com/books?id=lILltX
BTo8oC&pg=P A19) , p. 19.
214. Ropp 2000 , p. 368.
215. Weinberg 2005 , p. 339.
216. Gilbert, Adrian (2003). The Encyclopedia
of Warfare: From Earliest T imes to the
Present Day  (https://archive.org/details/en
cyclopediaofwa0000gilb/page/259) . Globe
Pequot. p.  259 (https://archive.org/details/e
ncyclopediaofwa0000gilb/page/259) .
ISBN  978-1-5922-8027-8 . Archived  (http
s://web.archive.org/web/20190719123035/
https://archive.org/details/encyclopediaofw
a0000gilb/page/259)  from the original on
19 July 2019 . Retrieved 26 June  2019 .
217. Swain 2001 , p. 197.
218. Paine, Sarah (2012). The W ars for Asia,
1911–1949 . Cambridge University Press.
p. 174.
219. Hane 2001 , p. 340.
220. Marston 2005 , p. 111."
272,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,146,"218. Paine, Sarah (2012). The W ars for Asia,
1911–1949 . Cambridge University Press.
p. 174.
219. Hane 2001 , p. 340.
220. Marston 2005 , p. 111.
221. Brayley 2002 , p. 9.
222. Glantz 2001 , p. 31.
223. Read 2004 , p. 764.
224. Bellamy , Chris (2008). Absolute W ar.
225. Davies 2006 , p. 100 (2008 ed.).
226. Beevor 1998 , pp. 239–265.
227. Black 2003 , p. 119.
228. Beevor 1998 , pp. 383–391.
229. Erickson 2001 , p. 142.
230. Milner 1990 , p. 52.
231. Molinari 2007 , p. 91.
232. Mitcham 2007 , p. 31.
233. Beevor 2012 , pp. 380–381.
234. Rich 1992 , p. 178.
235. Gordon 2004 , p. 129.
236. Neillands 2005 , p. 60.
237. Keegan 1997 , p. 277.
238. Smith 2002 .
239. Thomas & Andrew 1998 , p. 8.
240. Ross 1997 , p. 38.
241. Bonner & Bonner 2001 , p. 24.
242. Collier 2003 , p. 11.
243. Padfield 1998 , pp. 335–336 .
244. ""The Civilians""  (https://www .ibiblio.org/hyp
erwar/AAF/USSBS/ET O-Summary .html#t
c). The United States Strategic Bombing
Survey: Summary Report (European W ar)."
273,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,147,"erwar/AAF/USSBS/ET O-Summary .html#t
c). The United States Strategic Bombing
Survey: Summary Report (European W ar).
Washington DC: United States
Government Printing Of fice. 1946.
Archived  (https://web.archive.org/web/201
31105044932/https://www .ibiblio.org/hyper
war/AAF/USSBS/ET O-Summary .html#tc)
from the original on 5 November 2013 –
via Ibiblio.
245. Overy 1995 , pp. 119–120.
246. Thompson & Randall 2008 , p. 164.
247. Kennedy 2001 , p. 610.
248. Rottman 2002 , p. 228.
249. Glantz 1986 ; Glantz 1989 , pp. 149–159 .
250. Kershaw 2001 , p. 592.
251. O'Reilly 2001 , p. 32.
252. Bellamy 2007 , p. 595.
253. O'Reilly 2001 , p. 35.
254. Healy 1992 , p. 90.
255. Glantz 2001 , pp. 50–55.
256. Kolko 1990 , p. 45
257. Mazower 2008 , p. 362.
258. Hart, Hart & Hughes 2000 , p. 151.
259. Blinkhorn 2006 , p. 52.
260. Read & Fisher 2002 , p. 129.
261. Kolko 1990 , pp. 211, 235, 267–268 .
262. Iriye 1981 , p. 154.
263. Mitter 2014 , p. 286."
274,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,148,"260. Read & Fisher 2002 , p. 129.
261. Kolko 1990 , pp. 211, 235, 267–268 .
262. Iriye 1981 , p. 154.
263. Mitter 2014 , p. 286.
264. Polley 2000 , p. 148.265. Beevor 2012 , pp. 268–274 .
266. Ch'i 1992 , p. 161.
267. Hsu & Chang 1971 , pp. 412–416, Map 38
268. Weinberg 2005 , pp. 660–661 .
269. Glantz 2002 , pp. 327–366 .
270. Glantz 2002 , pp. 367–414 .
271. Chubarov 2001 , p. 122.
272. Holland 2008 , pp. 169–184 ; Beevor 2012 ,
pp. 568–573 .
The weeks after the fall of Rome saw a
dramatic upswing in German atrocities in
Italy ( Mazower 2008 , pp. 500–502 ). The
period featured massacres with victims in
the hundreds at Civitella  (de Grazia &
Paggi 1991 ; Belco 2010 ), Fosse Ardeatine
(Portelli 2003 ), and Sant'Anna di Stazzema
(Gordon 2012 , pp. 10–1 1), and is capped
with the Marzabotto massacre .
273. Lightbody 2004 , p. 224.
274. Zeiler 2004 , p. 60.
275. Beevor 2012 , pp. 555–560 .
276. Ch'i 1992 , p. 163.
277. Coble 2003 , p. 85.
278. Rees 2008 , pp. 406–407 : ""Stalin always"
275,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,149,"275. Beevor 2012 , pp. 555–560 .
276. Ch'i 1992 , p. 163.
277. Coble 2003 , p. 85.
278. Rees 2008 , pp. 406–407 : ""Stalin always
believed that Britain and America were
delaying the second front so that the
Soviet Union would bear the brunt of the
war.""
279. Weinberg 2005 , p. 695.
280. Badsey 1990 , p. 91.
281. Dear & Foot 2001 , p. 562.
282. Forrest, Evans & Gibbons 2012 , p. 191
283. Zaloga 1996 , p. 7: ""It was the most
calamitous defeat of all the German armed
forces in W orld W ar II.""
284. Berend 1996 , p. 8.
285. ""Slovak National Uprising 1944""  (https://w
ww.mzv.sk/documents/10182/2369491/BR
OZURA_70_VYROCIE_SNP_indd.pdf/007
d0f33-4aa1-4e3a-95ae-5ef5096360d3) .
Museum of the Slovak National Uprising .
Ministry of Foreign and European Affairs of
the Slovak Republic. Archived  (https://web.
archive.org/web/20200519024459/https://
www .mzv.sk/documents/10182/2369491/B
ROZURA_70_VYROCIE_SNP_indd.pdf/00
7d0f33-4aa1-4e3a-95ae-5ef5096360d3)
from the original on 19 May 2020 ."
276,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,150,"www .mzv.sk/documents/10182/2369491/B
ROZURA_70_VYROCIE_SNP_indd.pdf/00
7d0f33-4aa1-4e3a-95ae-5ef5096360d3)
from the original on 19 May 2020 .
Retrieved 27 April 2020 .
286. ""Armistice Negotiations and Soviet
Occupation""  (https://countrystudies.us/rom
ania/23.htm) . US Library of Congress.
Archived  (https://web.archive.org/web/201 1
0430001849/https://countrystudies.us/rom
ania/23.htm)  from the original on 30 April
2011. Retrieved 14 November  2009 . ""The
coup speeded the Red Army's advance,
and the Soviet Union later awarded
Michael the Order of V ictory for his
courage in overthrowing Antonescu and
putting an end to Romania's war against
the Allies. W estern historians uniformly
point out that the Communists played only
a supporting role in the coup; postwar
Romanian historians, however , ascribe to
the Communists the decisive role in
Antonescu's overthrow ""
287. Evans 2008 , p. 653.
288. Wiest & Barbier 2002 , pp. 65–66 .
289. Wiktor , Christian L  (1998). Multilateral"
277,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,151,"Antonescu's overthrow ""
287. Evans 2008 , p. 653.
288. Wiest & Barbier 2002 , pp. 65–66 .
289. Wiktor , Christian L  (1998). Multilateral
Treaty Calendar – 1648–1995 . Kluwer Law
International. p.  426. ISBN  978-9-041 1-
0584-4 .
290. Shirer 1990 , p. 1085.
291. Marston 2005 , p. 120.
292. 全⾯抗战，战犯前仆后继⻅阎王 (https://we
b.archive.org/web/20160303224203/http
s://www .china1931.cn/China/ShowArticle.a
sp?ArticleID=7648)  [The war criminals tries
to be the first to see their ancestors ] (in
Chinese). Archived from the original  (http
s://www .china1931.cn/China/ShowArticle.a
sp?ArticleID%3D7648)  on 3 March 2016 .
Retrieved 16 March  2013 .
293. Jowett & Andrew 2002 , p. 8.
294. Howard 2004 , p. 140.
295. Drea 2003 , p. 54.
296. Cook & Bewes 1997 , p. 305.
297. Parker 2004 , pp. xiii–xiv , 6–8, 68–70, 329–
330
298. Glantz 2001 , p. 85.
299. Beevor 2012 , pp. 709–722 .
300. Buchanan 2006 , p. 21.
301. Reed, Lawrence W . (6 February 2026).
""Eisenhower and the Berlin capture, 1945"""
278,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,152,"299. Beevor 2012 , pp. 709–722 .
300. Buchanan 2006 , p. 21.
301. Reed, Lawrence W . (6 February 2026).
""Eisenhower and the Berlin capture, 1945""
(https://www .lawrencewreed.com/blog/ww
wlawrencewreedcom/eisenhowerandberli
n). Lawrence W . Reed .
302. Kershaw 2001 , pp. 793–829.
303. Shepardson 1998304. Glass, Andrew (12 April 2016). ""President
Franklin D. Roosevelt dies at age 63, April
12, 1945""  (https://www .politico.com/story/2
016/04/this-day-in-politics-april-12-1945-22
1722) . Politico . Archived  (https://web.archi
ve.org/web/20200329062410/https://www .
politico.com/story/2016/04/this-day-in-politi
cs-april-12-1945-221722)  from the original
on 29 March 2020 . Retrieved 26 January
2025 .
305. O'Reilly 2001 , p. 244.
306. Evans 2008 , p. 737.
307. Glantz 1998 , p. 24.
308. Selby , Scott A. (28 July 2021). The
Axmann Conspiracy: The Nazi Plan for a
Fourth Reich and How the U.S. Army
Defeated It  (https://books.google.com/book
s?id=7SQ_EAAAQBAJ) . Scott Andrew"
